PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2022-04-23T13:00:00Z,2022-04-23T12:00:00Z,PT60M,25.8,69,38.8,22.9,0,0,0,0,53.9,84.3,1004.4,136,4.5,107,0.14
2022-04-23T14:00:00Z,2022-04-23T13:00:00Z,PT60M,24.9,61,32.0,22.9,0,0,0,0,52.7,88.7,1005.0,137,4.0,120,0.14
2022-04-23T15:00:00Z,2022-04-23T14:00:00Z,PT60M,24.4,50,12.3,23.0,0,0,0,0,51.6,91.7,1005.5,130,3.4,131,0.14
2022-04-23T16:00:00Z,2022-04-23T15:00:00Z,PT60M,24.0,34,30.8,23.1,0,0,0,0,50.8,94.2,1005.6,127,3.2,141,0.14
2022-04-23T17:00:00Z,2022-04-23T16:00:00Z,PT60M,23.8,11,16.8,23.1,0,0,0,0,51.7,95.9,1005.4,126,3.0,146,0.14
2022-04-23T18:00:00Z,2022-04-23T17:00:00Z,PT60M,23.6,-15,16.5,23.0,0,0,0,0,53.0,96.4,1004.8,122,3.1,145,0.14
2022-04-23T19:00:00Z,2022-04-23T18:00:00Z,PT60M,23.4,-37,36.1,22.8,0,0,0,0,52.6,96.4,1004.2,120,3.3,139,0.14
2022-04-23T20:00:00Z,2022-04-23T19:00:00Z,PT60M,23.3,-52,42.8,22.8,0,0,0,0,52.2,96.7,1003.8,121,3.0,129,0.14
2022-04-23T21:00:00Z,2022-04-23T20:00:00Z,PT60M,23.2,-63,37.4,22.7,0,0,0,0,52.7,97.3,1003.9,120,2.6,117,0.14
2022-04-23T22:00:00Z,2022-04-23T21:00:00Z,PT60M,23.0,-70,32.0,22.6,0,0,0,0,53.6,97.6,1004.3,117,2.3,105,0.14
2022-04-23T23:00:00Z,2022-04-23T22:00:00Z,PT60M,23.1,-76,53.5,22.7,5,3,0,5,54.1,97.3,1004.8,120,2.3,91,0.14
2022-04-24T00:00:00Z,2022-04-23T23:00:00Z,PT60M,24.0,-81,40.3,23.1,67,8,1,68,53.8,94.4,1005.0,134,2.9,77,0.14
2022-04-24T01:00:00Z,2022-04-24T00:00:00Z,PT60M,25.4,-86,67.1,23.5,110,0,0,110,53.1,89.5,1005.2,148,3.5,64,0.14
2022-04-24T02:00:00Z,2022-04-24T01:00:00Z,PT60M,26.5,-92,72.5,23.7,155,0,0,155,52.1,84.3,1005.2,156,3.5,50,0.14
2022-04-24T03:00:00Z,2022-04-24T02:00:00Z,PT60M,27.7,-99,65.1,23.7,261,0,0,261,51.3,78.8,1005.0,158,3.4,36,0.14
2022-04-24T04:00:00Z,2022-04-24T03:00:00Z,PT60M,29.0,-111,65.3,23.6,294,0,0,294,51.1,73.1,1004.6,161,3.3,22,0.14
2022-04-24T05:00:00Z,2022-04-24T04:00:00Z,PT60M,30.4,-149,57.8,23.6,383,0,0,383,51.2,67.2,1003.8,172,2.9,11,0.14
2022-04-24T06:00:00Z,2022-04-24T05:00:00Z,PT60M,32.4,137,48.3,23.3,464,0,0,464,50.7,59.0,1002.7,172,2.7,13,0.14
2022-04-24T07:00:00Z,2022-04-24T06:00:00Z,PT60M,34.4,108,38.0,22.7,507,0,0,507,49.9,50.9,1001.2,154,2.9,24,0.14
2022-04-24T08:00:00Z,2022-04-24T07:00:00Z,PT60M,35.3,97,38.6,22.4,414,0,0,414,50.6,47.2,999.9,142,3.8,38,0.14
2022-04-24T09:00:00Z,2022-04-24T08:00:00Z,PT60M,34.7,91,46.9,22.6,264,7,5,269,52.5,49.6,999.3,138,5.4,52,0.14
2022-04-24T10:00:00Z,2022-04-24T09:00:00Z,PT60M,32.5,85,78.3,23.4,62,0,0,62,53.3,58.7,999.3,135,6.5,66,0.14
2022-04-24T11:00:00Z,2022-04-24T10:00:00Z,PT60M,29.9,80,78.2,23.6,15,0,0,15,51.5,68.9,999.7,132,6.3,80,0.14
2022-04-24T12:00:00Z,2022-04-24T11:00:00Z,PT60M,28.0,75,79.5,23.2,1,0,0,1,49.2,75.3,1000.6,133,5.8,94,0.14
2022-04-24T13:00:00Z,2022-04-24T12:00:00Z,PT60M,26.9,69,86.2,23.2,0,0,0,0,48.0,80.0,1001.4,132,5.4,107,0.14
2022-04-24T14:00:00Z,2022-04-24T13:00:00Z,PT60M,26.1,61,52.4,23.2,0,0,0,0,47.7,83.9,1002.1,131,5.0,120,0.14
2022-04-24T15:00:00Z,2022-04-24T14:00:00Z,PT60M,25.6,50,0.2,23.2,0,0,0,0,47.4,86.4,1002.7,135,4.7,131,0.14
2022-04-24T16:00:00Z,2022-04-24T15:00:00Z,PT60M,25.3,33,2.2,23.1,0,0,0,0,46.2,87.7,1002.6,136,4.6,140,0.14
2022-04-24T17:00:00Z,2022-04-24T16:00:00Z,PT60M,25.0,11,21.3,23.1,0,0,0,0,46.1,89.0,1002.1,139,4.5,146,0.14
2022-04-24T18:00:00Z,2022-04-24T17:00:00Z,PT60M,24.7,-15,13.6,23.1,0,0,0,0,46.8,90.8,1001.7,140,3.9,145,0.14
2022-04-24T19:00:00Z,2022-04-24T18:00:00Z,PT60M,24.3,-37,16.6,23.1,0,0,0,0,46.6,92.8,1001.5,135,2.9,139,0.14
2022-04-24T20:00:00Z,2022-04-24T19:00:00Z,PT60M,24.0,-52,2.0,23.1,0,0,0,0,46.5,94.4,1001.4,123,2.2,129,0.14
2022-04-24T21:00:00Z,2022-04-24T20:00:00Z,PT60M,23.8,-62,6.0,23.0,0,0,0,0,46.6,95.3,1001.5,107,1.9,117,0.14
2022-04-24T22:00:00Z,2022-04-24T21:00:00Z,PT60M,23.8,-70,49.2,22.9,0,0,0,0,46.3,95.0,1001.9,95,1.9,104,0.14
2022-04-24T23:00:00Z,2022-04-24T22:00:00Z,PT60M,24.0,-76,61.5,23.0,5,1,0,5,46.4,94.4,1002.7,92,1.9,91,0.14
2022-04-25T00:00:00Z,2022-04-24T23:00:00Z,PT60M,24.9,-81,22.0,23.4,79,13,2,81,46.5,91.6,1003.6,111,1.9,77,0.14
2022-04-25T01:00:00Z,2022-04-25T00:00:00Z,PT60M,26.3,-86,44.9,23.7,172,0,0,172,45.4,85.8,1004.3,137,1.8,63,0.14
2022-04-25T02:00:00Z,2022-04-25T01:00:00Z,PT60M,27.5,-91,39.1,23.8,331,0,0,331,43.7,80.0,1004.7,151,1.5,49,0.14
2022-04-25T03:00:00Z,2022-04-25T02:00:00Z,PT60M,28.9,-98,37.7,23.9,454,0,0,454,42.5,74.4,1004.6,155,1.2,35,0.14
2022-04-25T04:00:00Z,2022-04-25T03:00:00Z,PT60M,30.6,-110,24.2,23.8,546,119,113,658,42.0,67.2,1004.2,189,0.7,22,0.14
2022-04-25T05:00:00Z,2022-04-25T04:00:00Z,PT60M,32.7,-148,17.4,23.7,547,230,226,773,42.3,59.3,1003.3,251,0.7,11,0.14
2022-04-25T06:00:00Z,2022-04-25T05:00:00Z,PT60M,34.6,136,11.6,23.3,466,365,356,823,42.9,52.1,1002.0,305,0.4,12,0.14
2022-04-25T07:00:00Z,2022-04-25T06:00:00Z,PT60M,36.0,107,9.2,22.8,400,417,378,778,42.8,46.9,1000.5,40,0.7,24,0.14
2022-04-25T08:00:00Z,2022-04-25T07:00:00Z,PT60M,36.3,96,0.0,22.5,233,617,485,718,43.0,45.0,999.3,75,1.5,38,0.14
2022-04-25T09:00:00Z,2022-04-25T08:00:00Z,PT60M,35.7,90,5.1,22.8,224,439,279,502,44.9,47.4,998.7,113,3.4,52,0.14
2022-04-25T10:00:00Z,2022-04-25T09:00:00Z,PT60M,33.8,85,51.6,23.6,151,0,0,151,46.4,55.1,998.8,128,5.5,66,0.14
2022-04-25T11:00:00Z,2022-04-25T10:00:00Z,PT60M,31.2,80,57.9,23.9,37,0,0,37,46.0,65.1,999.6,131,5.8,80,0.14
2022-04-25T12:00:00Z,2022-04-25T11:00:00Z,PT60M,28.9,75,53.0,23.6,1,0,0,1,45.6,73.2,1000.6,131,5.6,94,0.14
2022-04-25T13:00:00Z,2022-04-25T12:00:00Z,PT60M,27.4,69,6.5,23.6,0,0,0,0,46.0,79.4,1001.4,129,5.0,107,0.14
2022-04-25T14:00:00Z,2022-04-25T13:00:00Z,PT60M,26.6,61,7.0,23.7,0,0,0,0,46.7,83.9,1002.1,123,4.3,119,0.14
2022-04-25T15:00:00Z,2022-04-25T14:00:00Z,PT60M,26.0,49,0.0,23.7,0,0,0,0,46.1,86.9,1002.6,122,4.0,131,0.14
2022-04-25T16:00:00Z,2022-04-25T15:00:00Z,PT60M,25.6,33,0.0,23.7,0,0,0,0,44.0,89.3,1002.6,128,3.8,140,0.14
2022-04-25T17:00:00Z,2022-04-25T16:00:00Z,PT60M,25.2,10,5.7,23.7,0,0,0,0,42.3,91.1,1002.4,132,3.5,145,0.14
2022-04-25T18:00:00Z,2022-04-25T17:00:00Z,PT60M,25.1,-15,0.0,23.7,0,0,0,0,41.4,92.0,1002.0,128,3.3,145,0.14
2022-04-25T19:00:00Z,2022-04-25T18:00:00Z,PT60M,25.1,-37,0.0,23.6,0,0,0,0,41.1,91.7,1001.6,125,3.2,139,0.14
2022-04-25T20:00:00Z,2022-04-25T19:00:00Z,PT60M,25.1,-52,60.0,23.5,0,0,0,0,41.8,91.1,1001.4,124,3.1,129,0.14
2022-04-25T21:00:00Z,2022-04-25T20:00:00Z,PT60M,25.2,-62,63.0,23.4,0,0,0,0,42.1,90.3,1001.4,124,3.1,117,0.14
2022-04-25T22:00:00Z,2022-04-25T21:00:00Z,PT60M,25.2,-70,65.5,23.4,0,0,0,0,42.1,89.8,1001.8,122,3.1,104,0.14
2022-04-25T23:00:00Z,2022-04-25T22:00:00Z,PT60M,25.3,-76,49.2,23.4,5,0,0,5,42.0,89.5,1002.5,119,2.9,91,0.14
2022-04-26T00:00:00Z,2022-04-25T23:00:00Z,PT60M,25.6,-81,26.0,23.5,76,9,2,77,41.6,88.2,1003.1,120,2.5,77,0.14
2022-04-26T01:00:00Z,2022-04-26T00:00:00Z,PT60M,26.2,-86,45.5,23.6,159,0,0,159,41.0,85.6,1003.7,122,2.0,63,0.14
2022-04-26T02:00:00Z,2022-04-26T01:00:00Z,PT60M,26.9,-91,56.2,23.6,226,0,0,226,40.4,82.1,1004.1,121,1.5,49,0.14
2022-04-26T03:00:00Z,2022-04-26T02:00:00Z,PT60M,27.9,-97,36.8,23.7,443,6,5,448,39.6,78.1,1004.2,110,1.3,35,0.14
2022-04-26T04:00:00Z,2022-04-26T03:00:00Z,PT60M,29.3,-109,22.7,23.9,607,47,44,651,39.5,72.7,1004.0,103,1.5,22,0.14
2022-04-26T05:00:00Z,2022-04-26T04:00:00Z,PT60M,31.2,-148,19.7,23.8,617,117,116,732,40.2,65.2,1003.3,97,1.9,11,0.14
2022-04-26T06:00:00Z,2022-04-26T05:00:00Z,PT60M,32.3,135,11.5,23.8,514,301,294,808,40.2,60.9,1002.4,84,2.5,12,0.14
2022-04-26T07:00:00Z,2022-04-26T06:00:00Z,PT60M,32.8,106,13.5,23.7,481,280,254,734,40.3,59.0,1001.4,71,3.3,24,0.14
2022-04-26T08:00:00Z,2022-04-26T07:00:00Z,PT60M,33.2,96,2.9,23.8,294,506,395,688,42.1,57.6,1000.5,73,3.8,38,0.14
2022-04-26T09:00:00Z,2022-04-26T08:00:00Z,PT60M,33.0,90,6.6,24.0,254,365,235,488,44.3,59.0,1000.0,83,4.0,52,0.14
2022-04-26T10:00:00Z,2022-04-26T09:00:00Z,PT60M,32.3,85,34.8,24.3,193,9,4,197,45.5,62.6,1000.0,92,4.0,66,0.14
2022-04-26T11:00:00Z,2022-04-26T10:00:00Z,PT60M,30.8,80,59.7,24.6,35,0,0,35,45.7,69.5,1000.6,103,3.8,80,0.14
2022-04-26T12:00:00Z,2022-04-26T11:00:00Z,PT60M,28.7,75,51.4,24.6,1,0,0,1,45.5,78.4,1001.4,117,3.8,93,0.14
2022-04-26T13:00:00Z,2022-04-26T12:00:00Z,PT60M,27.2,68,74.6,24.4,0,0,0,0,45.7,84.7,1002.4,129,3.9,107,0.14
2022-04-26T14:00:00Z,2022-04-26T13:00:00Z,PT60M,26.3,60,62.2,24.4,0,0,0,0,45.5,88.8,1003.2,132,3.5,119,0.14
2022-04-26T15:00:00Z,2022-04-26T14:00:00Z,PT60M,25.7,49,56.9,24.4,0,0,0,0,44.2,92.3,1003.7,133,3.3,131,0.14
2022-04-26T16:00:00Z,2022-04-26T15:00:00Z,PT60M,25.3,33,63.7,24.4,0,0,0,0,42.0,94.5,1003.6,132,3.5,140,0.14
2022-04-26T17:00:00Z,2022-04-26T16:00:00Z,PT60M,25.0,10,79.9,24.4,0,0,0,0,40.2,96.2,1003.1,128,3.3,145,0.14
2022-04-26T18:00:00Z,2022-04-26T17:00:00Z,PT60M,25.0,-15,73.8,24.3,0,0,0,0,40.2,95.9,1003.0,124,2.8,144,0.15
2022-04-26T19:00:00Z,2022-04-26T18:00:00Z,PT60M,25.1,-36,57.0,24.2,0,0,0,0,40.8,94.8,1002.9,112,2.5,138,0.15
2022-04-26T20:00:00Z,2022-04-26T19:00:00Z,PT60M,25.4,-51,49.0,24.1,0,0,0,0,41.6,93.1,1002.8,110,2.7,129,0.15
2022-04-26T21:00:00Z,2022-04-26T20:00:00Z,PT60M,25.5,-62,19.1,24.0,0,0,0,0,42.9,91.4,1003.1,115,2.8,117,0.15
2022-04-26T22:00:00Z,2022-04-26T21:00:00Z,PT60M,25.4,-69,33.9,24.1,0,0,0,0,44.3,92.0,1003.7,117,2.5,104,0.15
2022-04-26T23:00:00Z,2022-04-26T22:00:00Z,PT60M,25.4,-75,33.5,24.2,5,0,0,5,45.4,93.1,1004.3,114,2.1,91,0.15
2022-04-27T00:00:00Z,2022-04-26T23:00:00Z,PT60M,25.7,-81,10.1,24.5,86,30,8,94,45.3,93.1,1004.8,120,2.2,77,0.15
2022-04-27T01:00:00Z,2022-04-27T00:00:00Z,PT60M,26.5,-85,11.7,24.9,202,65,27,229,45.1,90.9,1005.2,134,2.8,63,0.15
2022-04-27T02:00:00Z,2022-04-27T01:00:00Z,PT60M,27.3,-90,39.4,24.9,273,0,0,273,45.6,87.0,1005.6,142,3.1,49,0.15
2022-04-27T03:00:00Z,2022-04-27T02:00:00Z,PT60M,28.4,-97,42.9,24.9,365,0,0,365,46.2,81.5,1005.8,146,3.0,35,0.15
2022-04-27T04:00:00Z,2022-04-27T03:00:00Z,PT60M,29.8,-109,20.9,24.7,601,50,47,648,46.8,74.3,1005.6,144,2.8,21,0.15
2022-04-27T05:00:00Z,2022-04-27T04:00:00Z,PT60M,31.0,-147,22.5,24.5,635,59,59,693,47.5,68.6,1005.0,138,2.9,10,0.15
2022-04-27T06:00:00Z,2022-04-27T05:00:00Z,PT60M,31.4,134,17.2,24.5,602,135,132,734,48.1,66.9,1004.3,131,3.6,12,0.15
2022-04-27T07:00:00Z,2022-04-27T06:00:00Z,PT60M,31.3,105,25.0,24.8,584,25,24,608,48.4,68.1,1003.4,124,4.5,24,0.15
2022-04-27T08:00:00Z,2022-04-27T07:00:00Z,PT60M,31.3,95,14.0,24.9,392,238,179,572,48.5,68.9,1002.5,119,5.1,38,0.15
2022-04-27T09:00:00Z,2022-04-27T08:00:00Z,PT60M,31.3,89,0.0,24.7,251,379,235,486,49.1,68.3,1001.9,121,5.0,52,0.15
2022-04-27T10:00:00Z,2022-04-27T09:00:00Z,PT60M,30.8,84,28.6,24.6,184,40,20,205,50.9,69.4,1001.9,125,4.7,66,0.15
2022-04-27T11:00:00Z,2022-04-27T10:00:00Z,PT60M,29.6,79,59.9,24.7,33,0,0,33,52.4,75.1,1002.3,121,4.3,80,0.15
2022-04-27T12:00:00Z,2022-04-27T11:00:00Z,PT60M,27.8,74,35.7,24.8,1,0,0,1,52.8,83.6,1003.2,117,4.4,93,0.15
2022-04-27T13:00:00Z,2022-04-27T12:00:00Z,PT60M,26.8,68,42.6,24.7,0,0,0,0,53.0,88.6,1004.4,120,4.5,107,0.15
2022-04-27T14:00:00Z,2022-04-27T13:00:00Z,PT60M,26.5,60,59.2,24.6,0,0,0,0,52.5,89.3,1005.1,119,4.3,119,0.15
2022-04-27T15:00:00Z,2022-04-27T14:00:00Z,PT60M,26.2,49,60.9,24.6,0,0,0,0,51.9,90.7,1005.3,118,3.4,131,0.15
2022-04-27T16:00:00Z,2022-04-27T15:00:00Z,PT60M,25.7,32,62.4,24.6,0,0,0,0,51.6,93.4,1005.3,123,2.6,140,0.15
2022-04-27T17:00:00Z,2022-04-27T16:00:00Z,PT60M,25.5,10,62.9,24.7,0,0,0,0,50.9,95.3,1005.0,124,2.8,145,0.15
2022-04-27T18:00:00Z,2022-04-27T17:00:00Z,PT60M,25.6,-15,71.9,24.6,0,0,0,0,50.2,94.5,1004.7,128,3.3,144,0.14
2022-04-27T19:00:00Z,2022-04-27T18:00:00Z,PT60M,25.8,-36,74.8,24.3,0,0,0,0,49.3,91.7,1004.6,133,3.5,138,0.14
2022-04-27T20:00:00Z,2022-04-27T19:00:00Z,PT60M,25.8,-51,45.4,24.2,0,0,0,0,48.7,90.6,1004.4,131,3.2,128,0.14
2022-04-27T21:00:00Z,2022-04-27T20:00:00Z,PT60M,25.8,-62,33.9,24.3,0,0,0,0,48.8,91.2,1004.6,128,2.9,117,0.14
2022-04-27T22:00:00Z,2022-04-27T21:00:00Z,PT60M,25.7,-69,36.8,24.4,0,0,0,0,49.4,92.3,1005.2,129,2.8,104,0.14
2022-04-27T23:00:00Z,2022-04-27T22:00:00Z,PT60M,25.7,-75,42.5,24.5,4,0,0,4,50.2,93.1,1005.8,133,2.8,91,0.14
2022-04-28T00:00:00Z,2022-04-27T23:00:00Z,PT60M,25.9,-80,37.3,24.6,60,0,0,60,50.9,92.3,1006.5,138,2.9,77,0.14
2022-04-28T01:00:00Z,2022-04-28T00:00:00Z,PT60M,26.3,-85,47.6,24.7,130,0,0,130,51.2,90.9,1007.1,141,3.2,63,0.14
2022-04-28T02:00:00Z,2022-04-28T01:00:00Z,PT60M,26.8,-90,53.5,24.8,196,0,0,196,51.2,89.1,1007.5,142,3.7,49,0.14
2022-04-28T03:00:00Z,2022-04-28T02:00:00Z,PT60M,27.3,-96,61.6,24.9,222,0,0,222,51.4,86.5,1007.5,144,4.0,35,0.14
2022-04-28T04:00:00Z,2022-04-28T03:00:00Z,PT60M,27.8,-108,70.1,25.0,231,0,0,231,52.1,84.5,1007.2,144,4.1,21,0.14
2022-04-28T05:00:00Z,2022-04-28T04:00:00Z,PT60M,28.2,-146,74.7,25.0,216,0,0,216,52.4,83.0,1006.8,145,4.1,10,0.14
2022-04-28T06:00:00Z,2022-04-28T05:00:00Z,PT60M,28.4,133,70.7,25.0,252,0,0,252,52.1,82.1,1006.2,147,4.1,12,0.14
2022-04-28T07:00:00Z,2022-04-28T06:00:00Z,PT60M,29.2,104,70.4,25.0,238,0,0,238,52.0,78.1,1005.2,144,4.6,24,0.14
2022-04-28T08:00:00Z,2022-04-28T07:00:00Z,PT60M,30.8,95,61.5,24.9,256,0,0,256,53.0,71.0,1004.2,140,5.2,38,0.14
2022-04-28T09:00:00Z,2022-04-28T08:00:00Z,PT60M,31.3,89,68.8,24.5,154,0,0,154,54.4,67.3,1003.8,138,5.5,52,0.14
2022-04-28T10:00:00Z,2022-04-28T09:00:00Z,PT60M,30.4,84,73.9,24.2,70,0,0,70,54.7,69.6,1003.9,138,5.4,66,0.14
2022-04-28T11:00:00Z,2022-04-28T10:00:00Z,PT60M,29.0,79,77.1,23.8,17,0,0,17,55.3,73.6,1004.6,136,5.0,80,0.14
2022-04-28T12:00:00Z,2022-04-28T11:00:00Z,PT60M,27.7,74,57.5,23.4,1,0,0,1,55.9,77.3,1005.8,139,4.5,93,0.14
2022-04-28T13:00:00Z,2022-04-28T12:00:00Z,PT60M,26.5,68,36.0,23.3,0,0,0,0,55.6,82.2,1006.9,141,4.0,107,0.14
2022-04-28T14:00:00Z,2022-04-28T13:00:00Z,PT60M,25.8,60,56.8,23.4,0,0,0,0,53.8,86.7,1007.7,137,3.5,119,0.14
2022-04-28T15:00:00Z,2022-04-28T14:00:00Z,PT60M,25.3,48,53.0,23.6,0,0,0,0,51.4,90.3,1008.2,134,3.4,130,0.14
2022-04-28T16:00:00Z,2022-04-28T15:00:00Z,PT60M,24.9,32,49.2,23.7,0,0,0,0,50.1,92.8,1008.4,134,3.3,139,0.14
2022-04-28T17:00:00Z,2022-04-28T16:00:00Z,PT60M,24.6,10,83.3,23.7,0,0,0,0,49.0,94.5,1008.2,129,2.9,144,0.14
2022-04-28T18:00:00Z,2022-04-28T17:00:00Z,PT60M,24.3,-15,55.1,23.7,0,0,0,0,48.3,96.2,1007.9,122,2.8,144,0.15
2022-04-28T19:00:00Z,2022-04-28T18:00:00Z,PT60M,24.1,-36,65.4,23.6,0,0,0,0,47.8,97.3,1007.5,115,2.7,138,0.15
2022-04-28T20:00:00Z,2022-04-28T19:00:00Z,PT60M,23.9,-51,74.7,23.5,0,0,0,0,47.5,97.3,1007.1,107,2.6,128,0.15
2022-04-28T21:00:00Z,2022-04-28T20:00:00Z,PT60M,23.8,-61,90.7,23.4,0,0,0,0,47.6,97.3,1007.1,103,2.4,116,0.15
2022-04-28T22:00:00Z,2022-04-28T21:00:00Z,PT60M,23.8,-69,83.9,23.3,0,0,0,0,47.6,97.6,1007.3,101,2.2,104,0.15
2022-04-28T23:00:00Z,2022-04-28T22:00:00Z,PT60M,24.0,-75,67.9,23.4,5,0,0,5,47.7,96.4,1007.8,98,1.9,90,0.15
2022-04-29T00:00:00Z,2022-04-28T23:00:00Z,PT60M,24.9,-80,25.2,23.8,74,9,2,76,48.4,93.3,1008.5,105,1.8,77,0.15
2022-04-29T01:00:00Z,2022-04-29T00:00:00Z,PT60M,25.9,-85,55.6,24.0,124,0,0,124,49.5,89.5,1009.1,122,2.0,63,0.15
2022-04-29T02:00:00Z,2022-04-29T01:00:00Z,PT60M,26.4,-90,58.1,23.9,207,0,0,207,50.1,86.7,1009.5,130,2.2,49,0.15
2022-04-29T03:00:00Z,2022-04-29T02:00:00Z,PT60M,26.7,-96,66.7,23.9,217,0,0,217,50.8,84.6,1009.7,127,1.7,35,0.15
2022-04-29T04:00:00Z,2022-04-29T03:00:00Z,PT60M,27.8,-107,65.2,24.0,260,0,0,260,51.6,80.0,1009.3,121,1.3,21,0.15
2022-04-29T05:00:00Z,2022-04-29T04:00:00Z,PT60M,29.5,-146,66.0,24.3,268,0,0,268,52.7,73.6,1008.3,142,1.7,10,0.15
2022-04-29T06:00:00Z,2022-04-29T05:00:00Z,PT60M,30.2,132,67.4,24.2,254,0,0,254,53.9,70.1,1007.4,160,2.7,12,0.15
2022-04-29T07:00:00Z,2022-04-29T06:00:00Z,PT60M,30.2,104,72.3,23.8,201,0,0,201,53.7,68.6,1006.6,169,3.4,24,0.15
2022-04-29T08:00:00Z,2022-04-29T07:00:00Z,PT60M,30.6,94,70.3,23.6,175,0,0,175,53.0,66.5,1005.7,165,4.2,38,0.15
2022-04-29T09:00:00Z,2022-04-29T08:00:00Z,PT60M,30.4,88,65.7,23.5,141,0,0,141,52.5,66.7,1005.0,158,4.9,52,0.15
2022-04-29T10:00:00Z,2022-04-29T09:00:00Z,PT60M,29.9,84,60.2,23.4,90,0,0,90,52.2,68.4,1004.8,153,4.9,66,0.15
2022-04-29T11:00:00Z,2022-04-29T10:00:00Z,PT60M,29.2,79,58.6,23.3,36,0,0,36,52.5,70.6,1005.3,152,4.6,80,0.15
2022-04-29T12:00:00Z,2022-04-29T11:00:00Z,PT60M,28.1,74,55.6,23.2,1,0,0,1,53.6,74.8,1006.5,156,4.8,93,0.15
2022-04-29T13:00:00Z,2022-04-29T12:00:00Z,PT60M,27.1,67,42.1,23.2,0,0,0,0,54.3,79.3,1007.3,158,5.0,106,0.15
2022-04-29T14:00:00Z,2022-04-29T13:00:00Z,PT60M,26.4,59,49.3,23.4,0,0,0,0,54.0,83.4,1007.6,152,4.9,119,0.15
2022-04-29T15:00:00Z,2022-04-29T14:00:00Z,PT60M,26.0,48,30.1,23.6,0,0,0,0,54.2,86.4,1008.0,142,4.4,130,0.15
2022-04-29T16:00:00Z,2022-04-29T15:00:00Z,PT60M,25.6,32,39.2,23.6,0,0,0,0,54.9,88.7,1008.3,139,3.8,139,0.15
2022-04-29T17:00:00Z,2022-04-29T16:00:00Z,PT60M,25.2,10,40.9,23.6,0,0,0,0,55.5,90.9,1008.1,138,3.5,144,0.15
2022-04-29T18:00:00Z,2022-04-29T17:00:00Z,PT60M,24.7,-15,41.9,23.4,0,0,0,0,54.7,92.8,1008.0,135,3.4,143,0.14
2022-04-29T19:00:00Z,2022-04-29T18:00:00Z,PT60M,24.3,-36,38.5,23.3,0,0,0,0,54.3,94.2,1007.9,134,3.3,137,0.14
2022-04-29T20:00:00Z,2022-04-29T19:00:00Z,PT60M,24.1,-51,58.9,23.3,0,0,0,0,54.7,95.0,1007.5,129,2.9,128,0.14
2022-04-29T21:00:00Z,2022-04-29T20:00:00Z,PT60M,24.0,-61,60.1,23.3,0,0,0,0,54.7,95.9,1007.4,117,2.4,116,0.14
2022-04-29T22:00:00Z,2022-04-29T21:00:00Z,PT60M,23.8,-69,42.4,23.3,0,0,0,0,54.8,97.0,1007.6,112,2.4,104,0.14
2022-04-29T23:00:00Z,2022-04-29T22:00:00Z,PT60M,23.9,-75,29.8,23.4,9,5,0,9,55.2,96.7,1008.1,118,2.6,90,0.14
2022-04-30T00:00:00Z,2022-04-29T23:00:00Z,PT60M,24.9,-80,1.0,23.8,87,165,44,131,55.7,93.3,1008.8,124,2.7,77,0.14
2022-04-30T01:00:00Z,2022-04-30T00:00:00Z,PT60M,26.5,-84,0.0,24.1,167,380,177,344,56.0,87.1,1009.3,133,2.6,63,0.14
2022-04-30T02:00:00Z,2022-04-30T01:00:00Z,PT60M,28.1,-89,0.7,24.0,227,502,332,559,56.4,78.6,1009.7,149,2.6,49,0.14
2022-04-30T03:00:00Z,2022-04-30T02:00:00Z,PT60M,29.8,-95,2.3,23.8,287,533,439,726,56.8,70.2,1009.6,158,3.2,35,0.14
2022-04-30T04:00:00Z,2022-04-30T03:00:00Z,PT60M,31.2,-106,2.8,23.6,364,496,461,825,56.8,64.0,1009.0,156,3.7,21,0.14
2022-04-30T05:00:00Z,2022-04-30T04:00:00Z,PT60M,32.4,-145,17.2,23.3,541,216,213,754,56.8,58.9,1008.1,156,3.9,9,0.14
2022-04-30T06:00:00Z,2022-04-30T05:00:00Z,PT60M,32.7,130,21.5,23.0,593,118,117,709,56.7,56.9,1007.3,158,4.3,11,0.14
2022-04-30T07:00:00Z,2022-04-30T06:00:00Z,PT60M,32.2,103,30.5,23.0,558,7,6,564,56.8,58.4,1006.6,159,5.2,24,0.14
2022-04-30T08:00:00Z,2022-04-30T07:00:00Z,PT60M,31.5,94,8.3,22.8,394,287,219,614,56.4,60.0,1005.5,157,6.0,38,0.14
2022-04-30T09:00:00Z,2022-04-30T08:00:00Z,PT60M,31.5,88,0.7,22.4,250,380,237,487,55.6,58.7,1004.9,158,6.3,52,0.14
2022-04-30T10:00:00Z,2022-04-30T09:00:00Z,PT60M,31.1,83,10.1,22.3,208,106,40,248,54.6,59.6,1004.8,157,6.3,66,0.14
2022-04-30T11:00:00Z,2022-04-30T10:00:00Z,PT60M,29.3,78,46.6,22.6,54,23,7,61,53.3,66.9,1005.1,154,6.4,80,0.14
2022-04-30T12:00:00Z,2022-04-30T11:00:00Z,PT60M,27.7,73,88.6,22.6,1,0,0,1,53.1,73.8,1005.9,151,5.6,93,0.14
